date,US_Stocks,Intl_Stocks,Bonds,Gold,Crypto,Real_Estate,Cash
3/30/2006,0.009080068,0.00139517,-0.004173645,-0.004934151,-0.022712706,0.003308725,-0.00036568
3/31/2006,-0.007071563,-0.009512387,-0.002123565,-0.007485087,-0.020127894,-0.015319435,-0.000506743
4/1/2006,-0.012695563,0.004778327,-0.000999265,-0.006332764,-0.038834373,-0.000232784,0.000426381
4/2/2006,-0.01449091,-0.025327311,-0.006615088,0.003560443,-0.059065816,0.001422274,-0.000284384
4/3/2006,-0.009542805,-0.001725767,-0.003729014,-0.004478636,-0.008697899,-0.000164408,-0.000443839
4/4/2006,-0.002777054,0.006142978,-0.004760928,-0.005976677,0.024805889449670958,0.002232203,0.001017639
4/5/2006,-0.009347676,-0.022681304,-0.00387107,-0.018635254,-0.032467858,-0.010677778,0.000307742
4/6/2006,0.003277115,0.010060641828745028,-0.00395856,-0.007345415,0.031014878,-0.000449514,-0.000543204
4/7/2006,-0.005613338,-0.020764106,-0.004951522,-0.00238184,-0.025495269,-0.016345274,0.001160891
4/8/2006,0.013118042331441114,0.007367226,0.003950999,-0.006848598,0.033032848924762534,0.010877895736780203,0.000113766
4/9/2006,-0.016305846,-0.010872916,0.002013572,-0.010706185,-0.079574605,-0.007361459,-0.000490672
4/10/2006,0.006247629,0.015105748721185143,0.005522279,-0.001161453,-0.016129743,0.008005717,0.000361578
4/11/2006,-0.004792626,0.01062383,3.4474827592263758e-06,0.007208871,-0.007905148,0.005274339,0.000147854
4/12/2006,0.000567712,0.007941207,-0.002269633,-0.000529802,0.030109320936703377,-0.011133148,0.000212956
4/13/2006,-0.009341018,-0.001134136,-0.003245928,0.006241835,-0.016191534,-0.001998264,0.000904954
4/14/2006,-0.008256764,-0.009831891,-0.000408618,-0.001239719,-0.0271072,-0.012691777,-0.001297225
4/15/2006,0.004820873,0.005503994,-0.001188685,-0.009344598,-0.030556055,0.001017586,-0.000222066
4/16/2006,0.007793526,0.008735118,-0.002256809,-0.005235958,-0.049601604,-0.003282448,0.001001187
4/17/2006,0.018820636,0.019939848,0.002227935,-0.002279811,0.016549208576566124,0.005512223,-0.000541604
4/18/2006,-0.022615909,-0.013025607,-0.001386578,-0.008315098,-0.019328842,-0.007687159,-0.000750328
4/19/2006,-0.017038873,-0.022348364,-0.001977168,0.00155125,0.002667362,-0.008416308,-0.000544012
4/20/2006,-0.014220892,-0.032248881,-0.001463776,-0.007807659,-0.01276486,-0.020222291,0.000689397
4/21/2006,-0.00484578,-0.00875712,0.003518647,0.000637112,-0.010813622,0.005045014,-0.000839801
4/22/2006,-0.006790426,-0.022575136,-0.001608196,-0.014694805,-0.035106129,-0.013925029,0.000234827
4/23/2006,-0.021392987,-0.024322931,-0.004603739,-0.00567394,-0.038840023,-0.005538645,0.000952561
4/24/2006,-0.003489127,-0.008810163,-0.002522992,-0.006473751,0.017290330074759358,-0.007975367,0.000276452
4/25/2006,0.011214787583773856,0.001529145,0.002356706,0.004074994,-0.005115353,-0.004766162,-0.000474451
4/26/2006,0.024536739157105074,0.013154064881398999,0.009721222,0.015792958,0.018460936028530855,0.020454447,1.2932128673683095e-05
4/27/2006,0.001324361,-0.005902819,0.004953768,-0.001045214,-0.001245444,-0.007049591,0.001276201
4/28/2006,0.020967106915607433,0.019252064962623303,-0.000692439,0.005245043,0.035402833084545206,0.021455699442034966,0.001464969
4/29/2006,-0.01058955,-0.006037781,-0.003781197,-0.007104118,-0.027128138,-0.015455576,1.8270357315792432e-07
4/30/2006,-0.0066257,-0.014987723,-0.000315524,0.007655863,-0.019517914,-0.000620117,0.001342444
5/1/2006,0.006319196,0.020673729,0.001561275,-0.003891976,0.037908136,-0.005873231,0.000461631
5/2/2006,0.003083779,-0.009448738,0.000894832,-0.007912182,-0.004944613,0.010746376133578919,-0.000119388
5/3/2006,-0.014908131,-0.006671492,-0.00226591,0.004236857,-0.053321797,-0.018556966,-5.32E-05
5/4/2006,-0.005195731,-0.014255022,-0.000435454,0.006548614,-0.018647866,-0.004093752,0.000369764
5/5/2006,0.001753971,0.014437325414584961,0.003076843,-0.005461661,-0.020216129,0.00863708,0.000746445
5/6/2006,-0.019912911,-0.010855455,0.001889263,-0.008789357,-0.001981881,-0.001869463,0.00040462
5/7/2006,0.021023069494522807,0.021847784196588758,0.002328445,0.003766596,0.023867621769768994,0.011267610392630426,0.001137941
5/8/2006,0.004581227,-0.001361131,-0.000452383,0.000575443,-0.023519199,0.00352989,-0.00025067
5/9/2006,0.010299012187158115,0.001690977,0.00521525,-8.02E-05,0.030630399475947603,0.027229123,-6.99E-05
5/10/2006,0.00284364,0.020010282194142102,0.004498445,-0.006253333,-0.006680456,-0.003292946,0.000204188
5/11/2006,0.016270313263366577,0.013558354003890043,0.000807572,0.002092529,0.030714303400294178,0.011227593083041212,6.791282773623811e-05
5/12/2006,0.005214495,0.00243084,-0.006277914,0.004025482,-0.007272487,0.014745682,0.000707743
5/13/2006,-0.010237663,-0.016525055,-0.003416688,0.015230513,-0.035009388,-0.001632559,-0.000215243
5/14/2006,-0.011950169,-0.027160548,-0.001557948,-0.000194009,-0.032818403,-0.006094507,0.000337347
5/15/2006,0.001608643,0.008396685,-0.001115531,-0.011367566,0.016920684875740295,-0.004942089,-0.0002313
5/16/2006,-0.003910626,-0.005783564,-0.004755554,-0.000724363,-0.032196309,-0.005601814,0.000171708
5/17/2006,-0.002168565,-0.000182836,0.005870313,0.005747031,0.005510184,-0.008927617,-0.000869023
5/18/2006,-0.012373926,-0.005312198,-0.008470029,0.003775657,-0.006854327,-0.000334068,0.000280578
5/19/2006,0.034527967,0.029472710168909993,0.001211304,-0.004259356,0.055277283771907146,0.016036493,0.001380973
5/20/2006,0.019274515476054986,0.035187854525032015,-0.003054137,-0.001112486,0.039031967450856624,0.00735549,0.001349458
5/21/2006,-0.017026652,-0.021178115,0.000161842,0.001368668,-0.034007607,-0.01203487,0.000975811
5/22/2006,-0.003572178,0.005016832,0.005918785,-0.009150401,-0.027208806,-0.000867495,-0.000614878
5/23/2006,-0.007806803,0.005963547,-0.005843177,0.010588875823991647,-0.001293435,0.013060447566372141,3.365226052658963e-05
5/24/2006,-0.003485941,-0.011579536,-0.002772229,-0.0028759,-0.01438648,0.001727636,-0.001368838
5/25/2006,-0.020160602,-0.015400955,-0.000456879,-0.004740632,-0.02233728,-0.008973659,0.000589395
5/26/2006,3.912189542240466e-05,-0.006898432,3.859746295225663e-05,-0.002375205,0.015897539,-0.009954398,-0.000440427
5/27/2006,-0.000951672,0.019970591967852013,0.00805599,0.012588833041912691,0.012045932020898788,0.006007621,-0.000460692
5/28/2006,0.004212774,0.005636279,9.720604778721558e-05,0.004528467,-0.008925333,0.014966922463038154,0.00075792
5/29/2006,-0.026646147,-0.018733681,-0.005745358,0.006283212,0.000531835,-0.013137201,0.000676311
5/30/2006,-0.008083827,-0.003274069,0.000434461,0.002625477,-0.008620336,0.010294368376622929,0.000578096
5/31/2006,0.017378503,0.00938001,0.001363055,-0.006199277,0.014900154800934502,0.010973746960211273,0.00012136
6/1/2006,0.002270526,0.002209174,-0.001368814,-0.002777533,0.007407323,-0.00766853,0.000788805
6/2/2006,0.005331322,-0.005067253,0.008174727,-0.005131827,-0.029739116,0.008259004,-0.000457899
6/3/2006,0.001254685,-0.002792156,-0.002221631,0.009481092,0.025851737626068655,0.008398634,-1.98E-05
6/4/2006,-0.008819915,-0.009991237,-0.000989562,-0.004725857,-0.014884834,-0.004147368,0.000302556
6/5/2006,0.008455465,0.003220576,-0.003383994,0.008950659,0.011553911765584924,0.003167901,0.000254214
6/6/2006,-0.009520717,-0.006095777,0.000973347,0.001536618,0.0005593,-0.003938014,-0.000407157
6/7/2006,0.001111026,-0.01235788,0.008064974,-0.004705436,-0.000771264,0.005541325,-6.04E-05
6/8/2006,0.006599288,0.008008783,0.002569405,0.001872567,0.020817626183774477,-0.006491034,0.000518104
6/9/2006,0.002633775,0.003222511,0.002632536,-0.004764015,0.006225081,-0.009355503,5.161262106408942e-05
6/10/2006,-0.003153519,0.003673736,-0.00413576,0.00316418,-0.000544819,-0.004858429,-0.000209375
6/11/2006,-0.015621892,-0.009984561,-7.23E-05,-0.009980412,0.00419307,0.004006205,0.000803138
6/12/2006,-0.00809997,0.005394391,0.002638668,-0.005008271,0.008084607,-0.003688075,-0.000104496
6/13/2006,0.000107015,0.004924773,0.005285734,-0.006988625,0.016945985,0.00504031,-0.000452196
6/14/2006,0.004437455,0.008824223,0.00221144,-0.002032017,0.020457957120695515,0.012183056,0.000129185
6/15/2006,0.021718019190604274,0.016064906556837708,0.001613459,-0.001025495,0.027503388,0.026586320474631317,0.002117664
6/16/2006,-0.027197044,-0.013165418,-0.006674231,-0.002873237,-0.056503609,-0.010328913,-0.001201616
6/17/2006,0.005179254,0.005773591,-0.008757557,3.116970737350257e-05,0.019226423499563244,-0.007227372,0.000491585
6/18/2006,0.017910415,0.02624688,0.000602917,0.005951918,0.008550089,0.011700803,2.2948447610894636e-05
6/19/2006,0.00830372,0.014743761051290393,0.002220434,0.008824632,0.001645659,0.00930352,-0.000453022
6/20/2006,0.017153627111421398,0.022739312078947034,-8.04E-05,0.006933027,-0.008368066,0.001460027,0.000315331
6/21/2006,-0.004113986,-0.017175954,0.007813142,-0.000427754,-0.032702368,0.003187784,0.000339247
6/22/2006,-0.002597674,-0.004352484,0.000796095,-0.002348589,0.003280568,0.004695657,8.252467717878921e-05
6/23/2006,-0.000910277,-0.000415054,-0.002463152,-0.006437439,0.032576587,0.004501981,-0.000472246
6/24/2006,0.027166446001915194,0.012648043280927748,-0.005254303,-0.000322745,0.007674687,0.015891780534248032,-7.63E-05
6/25/2006,0.003944377,-0.002177792,-0.001190501,0.005825517,0.002292888,0.010390014430934296,0.000290992
6/26/2006,0.007985754,0.011364239738431378,0.001048399,-0.005915201,0.023418155196980872,-0.000751062,-8.34E-05
6/27/2006,0.005676429,0.002163678,-0.00322938,0.003153233,-0.001696031,-0.001978993,-0.000821561
6/28/2006,0.02137216,0.021034537761705083,0.002200149,0.002504739,0.032253389,0.020884713857666683,-0.001090993
6/29/2006,-0.008270028,-0.012914744,-0.000428195,0.005646878,-0.010296017,-0.010800316,-0.000678855
6/30/2006,0.023535708878757607,0.016112515206321884,-0.000131711,0.005602405,0.041881931233779646,0.010752797,0.000305151
7/1/2006,0.000945567,0.001375665,0.001703115,0.007461513,0.002999611,-0.007902853,0.000901359
7/2/2006,0.000345324,-0.00086879,-0.003442691,0.006235927,-0.01241736,-0.009517434,-0.000187276
7/3/2006,-0.009756596,-0.017501363,-0.003136749,0.003682472,-0.027330259,-0.008569939,0.000647412
7/4/2006,0.002531364,0.006191645,-0.001548061,-0.003302795,0.044164428966999444,-0.006077441,-0.000825534
7/5/2006,0.007105026,-0.001038247,-0.000652008,-0.010052505,0.016261316,0.002098875,-0.000868987
7/6/2006,0.003644227,-0.002769804,0.000642241,0.001512781,-0.018378992,-0.000535019,-5.55E-05
7/7/2006,0.00327651,0.016487859233893083,0.004376846,0.002711141,0.005641761,-0.000230619,-0.000699359
7/8/2006,0.001306341,0.002366465,0.004860003,0.009564816,-0.009642529,0.013534219953666394,0.000356722
7/9/2006,0.021824952103069794,0.014858016853905231,-0.002324928,0.003426561,0.036576212,0.003300014,4.669089486581292e-05
7/10/2006,0.004647492,0.013001964,0.00450129,0.003632815,-0.025695661,0.010265855833504178,0.000505385
7/11/2006,0.009952814,0.026547113,0.004780974,0.008379281,0.008955404,0.016005978746914472,0.000474737
7/12/2006,-0.000316593,0.006301055,0.006193084,0.004829991,-0.011747148,-0.008914638,2.4633701120535875e-06
7/13/2006,0.005045737,-0.004638232,0.001709688,-0.004054243,-0.040695229,-0.003935225,0.000666312
7/14/2006,0.014135933493146634,0.019058735736446987,0.005385742,0.004488896,0.012282439554328015,0.014959939623342775,0.000153203
7/15/2006,-0.011948165,-0.025625057,-0.001808755,-0.00406232,-0.043521295,-0.006461698,0.000585036
7/16/2006,-0.004392959,0.009641195,0.004182725,2.979582453361537e-05,-0.017440204,0.005581904,0.000598421
7/17/2006,0.003286981,-0.006439011,-0.003038703,-0.011066562,0.001242415,0.000123254,0.000182226
7/18/2006,-0.011032419,-0.01176893,0.002523824,0.013590793310858974,-0.032736414,0.003745101,0.000454402
7/19/2006,0.003898398,0.012392253097399638,0.003594014,-0.003751718,-7.68E-05,0.018062097,-0.000270351
7/20/2006,0.00263435,0.010857556134215376,-0.002285644,0.005033208,0.015219737,0.001405668,0.001266996
7/21/2006,-0.006734264,-0.005054874,-0.007430083,0.003396839,0.004221443,-0.002857948,0.001247543
7/22/2006,-0.010341111,-0.009081589,0.001383513,0.006344974,-0.033100878,-0.005127907,0.000240113
7/23/2006,-0.015009022,-0.016884887,0.004594259,-0.010329121,-0.002553008,-0.002382918,0.002043114
7/24/2006,0.007570663,0.005872513,0.007602538,0.017420834536239375,0.029951417254396717,0.004652896,-0.000138205
7/25/2006,0.022439572016241173,0.015807916064717417,0.001583253,0.020839838961077526,0.038975984986007184,0.005811945,-0.00101933
7/26/2006,-0.003932412,-0.01195859,-0.001117168,-0.006010218,0.018518488993201923,-0.003215013,0.000328277
7/27/2006,0.010029200601680069,-0.000385421,0.002913004,0.019540420302754893,0.037813244,0.010190017574413754,0.000303597
7/28/2006,0.020806757777171427,0.019756573,-0.000110561,0.003765767,0.028819301589086112,0.011778872520192522,0.000546755
7/29/2006,0.017546799,0.001875728,0.003195321,-0.014392959,0.012244870393623262,-0.000467399,-0.00039815
7/30/2006,0.000248735,0.015799727109600935,0.004003846,0.006018055,0.004130862,0.003052304,-0.000699475
7/31/2006,0.021783079322789504,0.034765494405703444,0.002468499,0.014291147,0.011589495810112727,0.02062137,0.000195212
8/1/2006,0.008239632,0.0001078,0.00375224,-0.00711891,0.018655441248106558,0.00928911,-0.000168324
8/2/2006,-0.020078693,-0.026517969,-0.002141428,-0.004225688,0.000907035,-0.021683604,0.000318425
8/3/2006,-0.00069154,0.012911457853340679,0.0043169,0.002289275,-0.009972752,-0.000312322,3.5032439125301306e-06
8/4/2006,-0.00505833,-0.010199016,-0.002635588,0.006102535,-0.015997276,-0.008794314,0.000189098
8/5/2006,0.007168327,0.010274347288455464,-0.004658852,-0.003761214,-0.014112646,-0.001535324,-0.000131285
8/6/2006,0.009766365,-0.005865815,-0.000578523,0.000240947,0.011945367851214077,0.009199173,0.000465158
8/7/2006,-0.007231369,-0.004758127,0.002095567,0.013986941337854067,0.028470208,-0.006751339,0.000293086
8/8/2006,-0.010913661,-0.003623205,0.000802984,0.008620835,-0.02923797,-0.008941058,0.000904294
8/9/2006,0.005594026,0.003674584,-0.005315581,0.005050905,0.029492673,0.005524935,-0.000436682
8/10/2006,-0.015969059,-0.018132389,0.003678075,-0.003089982,-0.026717776,-0.014386304,-2.40E-05
8/11/2006,-0.006820888,-0.007482322,0.004819841,0.006795032,0.00228671,-0.017030663,-1.64E-05
8/12/2006,0.018082440122602954,0.010760714579481993,0.00170092,0.005855359,-0.005243284,0.013492694374306377,0.000723511
8/13/2006,-0.008784971,-0.007510517,-0.002638735,0.003764455,-0.002294514,0.008720886,0.001090105
8/14/2006,0.00062113,0.009672445,-0.001454852,-0.004298942,0.006733029,-0.004870423,-5.99E-06
8/15/2006,-0.015707178,-0.005064366,0.000499188,-0.002398237,-0.00165667,-0.002887952,0.000265397
8/16/2006,0.031136817005053868,0.033368291047113814,0.004087694,0.005488821,0.021504091086698155,0.020407985156845866,0.000138349
8/17/2006,-0.011901404,-0.008267207,0.001499335,0.004732433,-0.026104758,-0.010498136,-0.000177288
8/18/2006,0.005647662,0.007390398,-0.006382085,0.002456512,0.016970988172690465,0.001418015,-0.000265679
8/19/2006,-0.004163637,-0.001745962,-0.005596253,0.003242327,-0.020606669,-0.008629684,-0.000101959
8/20/2006,0.008799886,0.013466159804384082,0.002320105,0.004893179,0.006693559,0.006293527,0.001278155
8/21/2006,0.005793095,-0.003784256,-0.001529997,0.00291361,0.010576998510027415,0.002978984,0.00030242
8/22/2006,-0.017224149,-0.016187983,0.000856039,-0.000817781,-0.060985521,-0.008398942,0.000840073
8/23/2006,0.038595831,0.042013170582986974,-0.007621946,0.016067505108741994,0.044945013553646676,0.018523632656941333,0.000444134
8/24/2006,0.005978324,0.000520592,-0.00095526,0.006656977,-0.012077695,0.009676343,0.000398441
8/25/2006,0.031526890607511564,0.0284047,0.005244888,0.015003097124967267,0.065189096,0.022489552,-0.000857654
8/26/2006,-0.001712867,-0.002017108,-0.00709627,-0.014461857,0.002753171,-0.002175582,-0.001631666
8/27/2006,-0.004933621,-0.010184634,0.006619393,-0.01244808,-0.019980853,4.57677404412062e-05,0.000334192
8/28/2006,-0.004118037,-0.000607829,0.001918294,0.013131846,-0.005748686,-0.006453226,-0.00077313
8/29/2006,-0.001071681,0.005547435,-0.007527357,0.005072542,0.038432552170050635,-0.004428662,0.000587101
8/30/2006,0.00414475,-0.005941048,0.007923094,-0.003025003,0.019428470873751855,0.006372731,0.000498396
8/31/2006,-0.00144499,-0.007236727,-3.90E-05,-0.001804512,0.008608601,-0.009533486,0.00072132
9/1/2006,-0.002544462,-0.005463532,-0.001740994,-0.002375673,0.029934476,0.00535432,0.000528621
9/2/2006,0.010945144975051722,0.003367873,-0.00385954,-0.000249966,0.00705951,-0.006135295,0.000598204
9/3/2006,0.014231789810857163,-0.004005875,0.000645803,0.010454825879845359,0.000302318,0.002696675,-0.000217213
9/4/2006,0.00997049,0.016889387029669498,0.004510577,0.004500845,0.024047595,-0.007270089,0.00080895
9/5/2006,-0.000985368,0.007279783,0.002534685,0.003530585,0.021356010596115225,0.009104505,0.000472418
9/6/2006,0.015799471,0.018126579414255727,-0.002246617,0.008531406,0.001924,0.00087674,0.000176395
9/7/2006,0.020160533,0.007462293,0.004101081,0.004842553,0.019615945476566907,0.012407193,-0.000636738
9/8/2006,0.020516084866433717,0.019480297883992883,0.001516768,-0.000446032,0.035722395,0.011185615,-0.000975261
9/9/2006,-0.004527672,-0.005163692,0.003614939,0.003880765,-0.00891923,-0.011883946,0.000257978
9/10/2006,0.004704937,0.007082961,-0.002608706,0.004676374,0.008754604,-0.005561008,0.0007241
9/11/2006,-5.94E-05,0.001546778,-0.004803343,-0.012950977,0.020659146,0.001106861,0.000392537
9/12/2006,-0.00211208,-0.012289237,-0.007564566,0.000261921,-0.001545266,0.005997145,-0.000244818
9/13/2006,-0.007266387,-0.002346666,-0.000702848,-0.012983743,-0.021171833,-0.015321894,-6.85E-05
9/14/2006,0.023771558010565075,0.012216786,0.001137357,0.005317525,0.033294788482109275,0.023181376672898303,-0.00090372
9/15/2006,-0.008702638,-0.008986028,0.001805905,-0.004526297,-0.004652196,-0.002891353,0.000262876
9/16/2006,-6.79E-05,0.008021515,-0.001738648,-0.009499936,0.022699269882335452,0.011793966023166685,1.1079781393245688e-05
9/17/2006,0.009208511,-0.002267139,0.001007261,0.0129419,0.018381867,0.004060366,0.000817711
9/18/2006,0.012456792806905887,0.016510284,0.002357717,-0.009643309,-0.029885228,0.001184493,0.000119224
9/19/2006,0.008429345,0.001337743,-0.004828012,0.00529564,0.017965155653556317,0.003658343,0.000139609
9/20/2006,-0.005820174,-0.006599611,0.002348187,-0.00653479,-0.01042564,-0.010203956,-0.000783915
9/21/2006,0.010051666103339237,0.022001709,0.005078321,-0.002516326,0.017019976522831135,0.006898599,-0.000404323
9/22/2006,0.000474512,-0.001224344,0.001987986,-0.005972315,-0.008658201,-0.003454338,0.000603443
9/23/2006,0.010896887,-0.005372326,0.003160684,0.004325192,0.016453945694489186,0.016120042228890828,0.000322122
9/24/2006,0.018206983,0.020271101343349234,0.005967945,0.022941639,0.046451929991693015,0.00800829,0.000958817
9/25/2006,0.016643479,0.014269049719665222,-8.67E-05,0.000127759,0.015562692228717997,0.014415731896677867,-0.001037214
9/26/2006,0.016103048696821963,0.01596133,0.005292886,0.006429528,0.056775722,0.017858335140210773,7.077659141368045e-05
9/27/2006,-0.003416839,-0.001611968,0.002480101,0.009110219,0.012386939550912796,0.002816476,-0.00101638
9/28/2006,0.005055628,0.017616558411478144,-0.000566016,0.002238515,0.014164404730772571,0.012534882,-0.000224801
9/29/2006,-0.006133181,-0.009771473,-0.005636674,-0.009681047,-0.025887521,-0.014862014,-0.001065548
9/30/2006,-0.017383809,-0.006071848,-0.003666935,-0.015273773,-0.007985748,-0.011299007,-0.000811299
10/1/2006,-0.011632934,-0.008484403,0.004006664,-0.002677987,-0.017262673,-0.007675405,0.00091997
10/2/2006,-0.010423841,-0.010779619,-0.005941472,-0.007188992,-0.007467687,-0.003345109,0.000584644
10/3/2006,0.007357682,0.009633207,-0.005367791,0.00893331,0.031644537,0.005488001,0.000340646
10/4/2006,0.003120617,-0.000507174,-0.002613205,0.001287549,0.020114676,-0.005190134,-0.000222855
10/5/2006,-0.011092229,-0.019499621,-0.006132113,0.004734486,-0.010127187,-0.023306807,-0.000576453
10/6/2006,0.020336712,0.024579799,0.004679727,0.002150087,0.024060688,0.017680395335029776,0.000334371
10/7/2006,-0.005762169,-0.003720794,-0.003428797,0.009484454,-0.015735277,-0.007506682,-2.82E-05
10/8/2006,0.013629450387179658,0.012748663572120225,-0.000948311,0.001783044,0.020280532405371813,0.003083139,0.000754942
10/9/2006,-0.012477911,-0.014361068,0.000488045,-0.009474068,0.001314868,-0.023827697,-1.55E-08
10/10/2006,0.006924852,0.006807607,0.002744605,-0.003921654,0.015148593219964045,-0.003585302,-0.000294802
10/11/2006,0.002076106,0.001872454,0.007366325,0.003813156,-0.006319547,-0.006046459,-0.000919208
10/12/2006,0.004166653,0.003526889,0.001492695,-0.003412473,0.017574416814145954,0.001373767,-5.70E-05
10/13/2006,-0.013010145,-0.020807887,-0.002280725,-0.01157539,-0.028381716,-0.010204493,-0.000688133
10/14/2006,-0.003113205,4.5170403608625175e-05,-0.00269408,-0.007200699,-0.011395701,0.009860397,0.000101142
10/15/2006,-0.005166692,-0.00426513,0.000466535,-0.009470375,-0.022143088,0.006613499,-0.000381329
10/16/2006,0.000725555,-0.007397629,-0.004595277,0.002317237,0.012795393106206998,0.001238041,0.00116587
10/17/2006,0.002844033,-0.004532716,0.002567821,-0.003338705,0.019590817,0.002884921,-1.12E-05
10/18/2006,-0.009561385,-0.019314472,-0.0035916,-0.010102896,-0.022491512,-0.015233041,5.8879023132418354e-05
10/19/2006,0.008853987,0.011743428189619402,0.006623417,0.003420792,-0.025913976,0.005813358,0.000438225
10/20/2006,-0.017842724,0.000238852,-0.004477359,-0.00657074,-0.032328882,-0.009418339,-0.000219987
10/21/2006,0.003100564,-0.002021196,-0.007493605,-0.005996014,0.011828555108574992,0.00273051,0.000819918
10/22/2006,0.012635773308699815,0.0053021,0.000144176,0.007526302,0.013298714015910275,-0.010496245,8.052728929449943e-05
10/23/2006,-0.00990011,-0.006875293,0.003352779,0.005004842,0.02277717,-0.006007985,-0.000223702
10/24/2006,0.006423761,-0.007429374,0.000975159,-0.005447186,0.025072619668262002,0.002623164,0.000592209
10/25/2006,0.034909112525094106,0.022243016,-0.00706946,0.002957587,-0.001449471,0.016051265157570074,0.000469469
10/26/2006,-0.006106121,0.008156289,-0.005002562,-0.009224811,-0.003672791,0.002028611,-9.63E-05
10/27/2006,0.013524125503207238,0.018593585711993727,0.003259907,0.006496702,0.038966844,0.009331783,0.000637838
10/28/2006,-0.014493801,-0.018716333,0.005032138,0.003844426,-0.053780152,-0.01392631,-2.84E-05
10/29/2006,0.011122093445755215,0.008741914,0.006816998,-0.002616034,0.011602685420825478,0.003080205,-0.000365682
10/30/2006,-0.002006075,-0.007479234,0.00268613,0.011704221,0.003939782,-0.006360108,-0.000388728
10/31/2006,-0.010920978,-0.011688221,-0.003416936,-0.008347714,-0.009499838,-0.012247835,0.000880069
11/1/2006,0.018797750386000334,0.011473434197946207,-0.003817248,-0.001566207,0.010969561708802195,0.008623586,-0.000300106
11/2/2006,-0.000126411,0.003042304,-0.000951738,-0.005470852,0.004202481,-0.004378003,0.000344407
11/3/2006,-0.003498552,-0.018828748,0.002106306,5.651804021682971e-05,-0.029888964,-0.008820069,0.000449489
11/4/2006,-0.005354343,-0.002059786,-0.000217501,-0.011912419,-0.014189499,0.000463648,-0.000406731
11/5/2006,-0.007217297,-0.007400729,0.008141137,-0.004176068,-0.011040747,-0.00672108,0.000908909
11/6/2006,-0.007010806,-0.002897053,-0.001547822,-0.007399404,-0.016265243,-0.007932777,-6.18E-05
11/7/2006,0.022084062,0.032946009656153116,-0.003171747,0.012276327182448962,0.079627994,0.013625165040689856,0.000139207
11/8/2006,0.007555967,0.009738648,0.000128199,0.001753386,0.029186689,-0.002394781,-0.000736755
11/9/2006,-0.010147768,-0.008640792,0.005152641,-0.005967183,-0.013044825,-0.006123114,-6.95E-05
11/10/2006,0.000341973,0.007112747,0.000291511,0.007055515,-0.009143332,0.009493596,-2.99E-05
11/11/2006,0.005887375,0.003949596,-0.00144308,-0.0036255,0.007270554,0.015096066703945607,0.000471389
11/12/2006,0.010772708573724296,0.008450961,0.000842053,-0.001584559,0.035739594,-0.001129426,-0.00063235
11/13/2006,0.000853045,-0.004684437,0.001539326,-0.005787069,0.013086998961273086,-0.007906923,8.534184992604839e-05
11/14/2006,0.017527565130463083,0.019303878230524055,-0.011304673,0.006816971,0.061941197,0.002931504,0.000167806
11/15/2006,0.001392173,0.019150334,0.004056281,0.014226797370871043,-0.016353401,-0.003304806,-0.000175767
11/16/2006,0.020403953,0.018054687319045134,0.002236387,0.005846266,0.050695175,0.015310751,8.89962305616236e-05
11/17/2006,0.008950923,-0.003404062,0.002595982,0.010942404,0.03457956,0.018565394588377537,0.00017796
11/18/2006,0.022929215119569663,0.010182351,0.003989747,0.00381515,0.030162194,0.015951251801860477,0.001066516
11/19/2006,-0.00028057,-0.003641543,0.000914408,0.014491560267712728,0.015736319,-0.003396025,5.789271555959983e-05
11/20/2006,-0.003992477,-0.00514063,-0.000285664,-0.005475471,-0.037056404,-0.00387589,-0.000526923
11/21/2006,-0.002456292,0.002497309,0.003551136,-0.001887294,0.00088276,0.002594143,-0.000538049
11/22/2006,0.006328487,0.002813427,0.001079453,-0.000793013,-0.028073031,-0.008996565,-0.00022806
11/23/2006,0.000105926,-0.007553245,0.001898123,0.002246507,0.027575595435463198,0.002396692,5.6832121233746675e-05
11/24/2006,-0.010764054,-0.021353363,0.00129756,0.011292499731620526,-0.024497043,-0.006337469,-0.001473114
11/25/2006,-0.036602822,-0.01895505,0.001598347,-0.006788274,-0.05766386,-0.014590494,0.000611998
11/26/2006,0.004715034,-0.004779482,-0.004508048,0.002686869,-0.003674185,0.001822647,-2.98E-05
11/27/2006,0.014827905757147554,0.013596774,0.011837003367419226,0.003865913,0.043260501238480444,0.006781931,0.001169198
11/28/2006,0.016919762355574894,0.002826384,0.00224049,0.005715244,0.032265042,0.006710502,-0.000253242
11/29/2006,-0.012542751,-0.016151777,0.001060354,-0.014758493,-0.016879266,-0.007765974,-0.000318416
11/30/2006,-0.000315616,-0.002545249,-0.005559117,-0.000806421,0.029328006043288748,-0.008221433,-0.000342753
12/1/2006,0.016068845671163484,0.00107956,0.003843445,0.000355894,-0.003185342,0.008597033,0.000501877
12/2/2006,0.007125834,0.008481517,0.004835161,0.008537564,0.004210991,0.012594934879788064,-0.000101704
12/3/2006,0.00397747,0.006338341,0.003575449,0.005572881,0.030811114,0.013563523,0.000289373
12/4/2006,0.006144297,0.012112172465824644,0.005087735,-0.006760196,0.033304998,0.011309434141079919,0.00116484
12/5/2006,-0.003640758,-0.002756912,-0.002394269,-0.009866709,-0.003266054,-0.009830492,0.000117643
12/6/2006,0.012123443175655352,0.007818288,0.005052979,-0.009575277,0.031323082,0.020568587211772956,-0.00019048
